Customer_Id,Agreed_Price,Date_Sold,Other_Details,Car_Sold_Id,Car_for_sale_Id
546,-1448920950,1967-02-08 23:43:20.670000000,KME,721,546
915,711878124,1994-11-28 10:37:06.460000000,MA954R3816XAX,722,915
599,-1732334863,2002-11-01 07:05:33.870000000,QXRTPRZXI,723,599
617,86705854,2011-09-17 12:53:59.160000000,YKZRJ42K9,724,617
702,-1295654207,1959-05-29 20:01:45.060000000,YAICP6,725,702
650,-439672107,2008-05-18 13:16:55.170000000,59O0K,726,650
673,964777847,2009-09-22 20:26:02.640000000,2J,727,673
694,1164165534,2000-11-11 08:23:53.550000000,2QWMCPRP7JSCPW3C,728,694
489,-59179298,1980-12-05 08:17:28.380000000,8MFEE3I0UOTJDOW8B2CN,729,489
976,1615980290,2011-07-06 00:29:06.680000000,D8IS55E,730,976
669,-1258071553,1972-09-15 00:18:27.350000000,FCKNJNG3TNND,731,669
429,730062503,2002-05-27 16:01:40.950000000,H0Y6TVV3,732,429
393,-36565837,1973-10-28 10:34:47.910000000,URPEVDXL9X4L,733,393
271,-1042346154,1987-01-11 00:28:27.210000000,B8WU0F5HEP90,734,271
268,1254485203,1962-09-01 08:56:38.860000000,8K,735,268
899,-660870708,1955-10-14 07:31:25.420000000,BAIB1IT,736,899
417,-841280209,1981-06-26 06:41:00.890000000,4,737,417
604,-1950996966,1976-09-20 06:30:14.520000000,358D,738,604
862,-1637690493,2002-03-22 02:04:48.200000000,903OPA,739,862
658,1971430755,2013-01-21 09:23:29.890000000,,740,658
182,-466718521,2003-10-28 20:07:31.140000000,FXW,741,182
49,-1175694827,1961-07-24 00:58:11.940000000,2FD04DYXML9C,742,49
613,488719334,1972-08-03 19:00:54.590000000,FXQ,743,613
143,611462023,2010-03-03 06:57:10.930000000,CZ91Z00RJUBDG3D5,744,143
351,-15104268,1961-06-17 19:20:29.500000000,,745,351
586,-1622835205,1961-03-27 17:20:45.280000000,QJQSYS9G2OQQV9C8L3Y,746,586
562,-404639145,2017-04-02 17:55:11.170000000,E2ED8LI,747,562
436,-504690364,1981-10-20 16:10:55.990000000,K6IV7QP,748,436
705,125416285,2008-04-18 16:11:57.990000000,ZFD70LXB91OK,749,705
683,1478082389,1967-09-06 16:05:21.170000000,,750,683
294,-671562164,2006-04-10 22:46:36.780000000,UZFION4DKD9MVW6VJ,751,294
682,2068619549,2013-10-14 20:16:53.790000000,KY86PQMS5236XYOFBI,752,682
463,-1071576906,1979-02-17 17:34:50.130000000,O11AMV0XEP1,753,463
496,-1990714132,1970-05-21 16:59:10.220000000,EHJ00WOAOWVI19DGB,754,496
164,-1414286236,1971-08-06 22:05:28.120000000,G,755,164
842,1946509378,1974-04-21 21:40:49.940000000,OFU3INLA,756,842
316,-472855601,2008-12-11 14:56:51.100000000,T834XP,757,316
414,178769723,1985-08-13 19:56:37.650000000,DXNIM7,758,414
740,1850773419,1969-12-30 03:09:18.260000000,S5J8D,759,740
120,1468972467,2012-07-26 21:06:59.600000000,KMG9FHYNGH,760,120
174,-1680313743,1966-03-20 22:45:48.780000000,BELVNSD4JO2DA,761,174
533,718568711,2004-06-20 09:18:48.960000000,Y,762,533
197,-405515662,1979-07-07 21:27:13.140000000,O2XYF8S47RU,763,197
711,-1010691597,2015-04-05 11:59:50.380000000,FQ1XGA,764,711
438,-1813751869,1958-05-14 07:05:08.530000000,7MV4D64TSI86BG0A,765,438
78,-1111152730,1953-10-13 06:15:06.790000000,IIX2LGOV,766,78
766,1756871176,1956-08-07 09:47:29.180000000,,767,766
234,-442695349,2007-10-30 09:45:12.620000000,OTN5X0,768,234
171,858053880,1953-01-05 01:47:15.830000000,QUSXK,769,171
604,-2028400197,2018-03-12 22:26:03.980000000,BFZM,770,604
709,487981023,1981-06-12 19:35:41.550000000,,771,709
813,415441892,2004-05-28 07:57:29.410000000,I7EGHEXC,772,813
260,-1479042446,1984-04-18 10:15:03.610000000,M578EGFZ5CB5KQ6HNY,773,260
803,-2146260308,2008-07-28 17:23:20.780000000,MMLUP,774,803
267,870654327,1982-09-28 16:28:56.670000000,FH9C6QZNM4OLO5B,775,267
357,-866646579,1958-07-19 22:45:08.720000000,FU,776,357
465,-1580181150,1975-04-27 15:36:11.860000000,NGYH8YTF7PH1BIZ,777,465
246,2055212648,2011-08-31 00:08:22.950000000,,778,246
406,-781947814,2003-04-02 17:33:29.660000000,,779,406
587,-1009271331,2017-03-03 02:40:59.780000000,,780,587
88,-161133421,2010-02-14 19:21:44.010000000,MZLBIYLIWYTEQ6RL1,781,88
104,-1127551048,1980-12-04 04:15:06.640000000,GZ1,782,104
715,963927439,2011-07-25 16:11:55.570000000,CBSY43D2P6CQ,783,715
259,-1509805495,1966-04-01 16:12:07.210000000,,784,259
639,59027434,1958-03-28 01:42:29.900000000,UNCX,785,639
8,-1768311535,1977-12-01 04:01:33.560000000,VQ2VMSYA9PG5IZ38NAIK,786,8
277,-2044136153,1976-04-09 22:26:50.810000000,I4T,787,277
622,1364856950,1956-06-09 17:35:37.680000000,N20EXXPVG4BBGPZ,788,622
532,944659778,1968-06-07 02:22:59.080000000,,789,532
691,644858230,2007-05-12 11:15:48.930000000,TNL,790,691
671,-190461791,1965-11-01 16:34:34.330000000,NCMJ6DTD6,791,671
224,-1068685476,2014-11-12 10:44:23.240000000,L9MYQYWCSR92V,792,224
398,-514414039,1959-09-23 03:20:56.250000000,X7KI,793,398
552,-1303323023,2008-08-25 04:57:48.600000000,0PG7OZPE,794,552
81,475659010,1999-11-04 10:37:41.100000000,QKV,795,81
398,-331737832,2018-05-09 10:48:42.190000000,9QP2UQ90WG,796,398
853,899120153,2001-01-16 03:30:58.810000000,UA,797,853
215,-1303244551,1976-04-30 07:01:04.220000000,HTMZSAS5,798,215
262,837575358,2004-10-20 23:52:02.400000000,41XZ1K,799,262
498,1271063951,1960-09-05 13:05:22.700000000,L8VRS42VDU9K48LDDE7,800,498
159,-1141320336,1957-08-21 07:33:16.100000000,,801,159
781,-1991372575,1962-06-05 08:09:58.550000000,7RRLP32L0,802,781
221,-404980711,1981-10-16 14:23:40.160000000,R7,803,221
665,-451194732,2009-02-05 17:45:54.020000000,TUMYJSCRRMY,804,665
522,-407871113,2005-03-25 20:29:39.620000000,81GJOJKTZUUGA1P2HUG2,805,522
72,514284357,1954-11-14 14:49:07.360000000,3ADYEUMVTG4TKG1M1CC,806,72
515,1447344290,1982-06-29 10:01:50.180000000,EHY06NH3A9W5VY5R,807,515
661,-691876669,1989-07-22 00:11:29.360000000,K9PYY6EPMQLNGFI4VNL,808,661
405,1130172500,2006-08-23 00:30:13.550000000,CRQCIKJJZXLAAJ,809,405
668,-1666295232,1966-01-18 23:20:19.400000000,2M8GAKAKXW,810,668
324,-2054649485,2017-12-25 06:04:38.080000000,UUE10BJFQSI,811,324
228,1761292221,2016-04-12 14:48:28.160000000,FDMUQO4ACXYFH,812,228
717,880829898,2001-05-13 02:23:08,6BR27TF,813,717
384,-1190745432,1971-10-29 00:28:18.480000000,PP5YX9RVTPJ9T2NQKVS,814,384
600,848833597,1955-06-13 01:45:15.590000000,3XVYJE5,815,600
70,-1025095626,2004-04-15 18:30:42.150000000,ONKPYCNXORRVIH38,816,70
125,-1507480664,2011-11-26 17:06:53.390000000,8S,817,125
91,-908036795,1966-04-08 05:15:05.920000000,N1IC0SYST7FJ4I654T,818,91
501,1263886307,2010-01-09 10:17:20.470000000,GEQ1S3X3MTM2AL,819,501
793,-1382962565,1999-06-13 03:03:34.970000000,LN57P5DV3HC8Q0AY42XC,820,793
718,-312110766,1996-07-04 07:48:15.990000000,XZQ83P,821,718
576,1723755650,1953-02-28 16:11:51.490000000,Y655Y2XJ0W452,822,576
549,616950498,1992-05-25 07:22:13.530000000,MKFV63CVI,823,549
776,-1613474364,1964-08-25 14:31:26.900000000,,824,776
828,454185071,2005-05-12 05:51:29.650000000,8CNNEZLF1XXB7,825,828
409,1453917841,1985-07-31 08:51:18.310000000,O2QX7XS95AFACWM,826,409
572,-863404692,1997-09-06 04:36:33.150000000,,827,572
669,361387750,1994-08-24 05:17:15.010000000,O5SPQ9WLXIQ1MP87MI,828,669
621,-295500500,1961-09-25 06:45:39.680000000,MXB1KZ6D83MPT1T96EKX,829,621
869,924740346,1983-05-22 05:40:14.490000000,UB9E,830,869
68,1881002856,1976-07-02 19:14:09.920000000,8JL72QDLD6D48QJWNHB,831,68
338,726753049,2017-12-27 08:35:07.640000000,WZS,832,338
339,1314929688,1959-11-11 00:16:20.540000000,2S1K8RL1MIQ,833,339
710,790889829,1995-07-29 04:28:06.950000000,R10VB8O,834,710
428,199361055,2012-07-13 19:07:43.680000000,W16UDV6,835,428
1,2084439170,2000-09-12 11:11:45.450000000,YL5,836,1
970,104128857,2018-02-17 13:51:26.480000000,R54APSCLKBHQZX4,837,970
431,2035994828,1955-06-19 22:26:01.540000000,GFHOA4K,838,431
738,1949390373,1980-01-06 19:42:27.590000000,M77CLR21CHVMWQ6IW32K,839,738
200,-458325728,1956-05-14 10:53:22.530000000,FVGRKDJ3H,840,200
82,1388985811,2014-06-03 17:59:43.390000000,M,841,82
592,443889339,2005-09-18 22:15:21.450000000,4NHLZ0T9,842,592
393,-1621816062,1968-10-17 17:05:24.140000000,DH1IQP8YS72,843,393
773,-1846522465,1955-05-21 03:02:39.680000000,,844,773
542,14916892,2008-05-17 05:11:10.850000000,6BQL1EJXVJ8,845,542
736,-2133135867,1968-07-21 01:46:06.170000000,R3OWW29A32DE8TNA5OQK,846,736
432,485858527,1966-07-03 08:21:15.240000000,OG5VDYFP,847,432
802,-2004113836,2006-11-25 02:52:37.780000000,HXTGYMJ1V,848,802
706,-1148466972,2006-03-16 03:12:33,SPC4YBC7Q9R6TOG3NI,849,706
367,1115671302,2014-07-20 16:06:58.950000000,I3UKKKFLSV1Q3TLSWCC7,850,367
116,1537444801,1959-06-14 17:41:48.790000000,0ROGRA440,851,116
916,1739844895,1987-10-11 22:15:52.880000000,Z0,852,916
714,-165447195,1985-04-20 20:43:43.750000000,D1X4SJIPKCPIOD7WJQBB,853,714
115,-1393838729,1958-05-11 20:48:27.430000000,HC64S9BHRZ,854,115
781,-1181930826,1983-03-04 05:17:06.720000000,P2FKURKSPTFFYY2XX8G,855,781
676,-1961234878,1957-06-23 15:21:24.600000000,OPIVOR0ZA78TCNSLXN,856,676
539,457770621,1989-01-10 00:47:45.030000000,R6JLO1W75QCE9AUDZKK,857,539
370,-308502019,1970-02-21 23:52:13.250000000,3R,858,370
838,-1256714627,1956-09-27 11:54:24.370000000,HILM2A5G,859,838
38,-5288445,1972-08-26 11:38:21.310000000,,860,38
561,-252802038,1976-03-09 10:12:34.210000000,6OY54TTSJU9XSZI,861,561
355,-1056122756,2006-11-05 04:44:35.180000000,AS1DRY0L13,862,355
742,425071732,1980-10-27 17:25:49.680000000,FTXZ9D42LW8VQQ3JXBJ,863,742
364,-1381198747,1976-04-03 18:49:59.060000000,L3L0CF,864,364
226,72031998,2008-07-18 04:06:09.490000000,I7OC31QE,865,226
181,-1178446142,2018-12-28 21:29:30.440000000,,866,181
857,-362503576,2009-06-03 14:32:07.610000000,UZKOWWL,867,857
889,1310017758,1958-10-16 21:55:01.050000000,XANOF29HDHB8WNTRMVX,868,889
543,1806661875,1978-04-16 05:20:34.810000000,4UZB5W2BY,869,543
815,580983687,1973-09-29 14:33:30.150000000,P6ZYF4YTRL3MN93PP76T,870,815
76,280772958,2005-02-26 04:39:15.680000000,0Z1X2ABJI0YICS49Y7P,871,76
446,-1402591481,2009-06-09 18:40:51.850000000,S3BG,872,446
840,1478627607,2005-04-01 09:32:38.340000000,6Q8F7V55YO,873,840
301,2037502984,2006-08-28 23:23:57.940000000,X1CTMA9L43BGYGQZ,874,301
670,-1524456366,2004-01-09 09:03:51.590000000,09XNLEWK33B,875,670
377,1649759467,2009-10-15 09:32:54.540000000,SDD4XBXVV5HUQBEU99,876,377
437,-91362707,2003-05-13 23:06:27.350000000,,877,437
290,-412307613,1990-01-06 04:19:33.840000000,VP4PQJCMG9J,878,290
14,-1633795610,1975-04-10 09:20:16.060000000,YGCQYC15T4KUS3X9,879,14
106,1765873034,1989-10-23 04:05:23.470000000,,880,106
442,353145470,1972-01-30 00:30:03.070000000,AT4U938ODEYAEMMAVAYO,881,442
826,-862710507,2009-10-12 01:43:55.380000000,,882,826
304,-1150995797,2007-06-10 02:04:42.010000000,X,883,304
493,602305693,1966-03-07 14:38:40.730000000,TMQ49WNL2MEZP33,884,493
753,1062227320,1976-12-08 11:58:25.690000000,9HAYM6IPY8I7NAB4C,885,753
403,-822801505,2007-09-21 20:58:17.040000000,A7JZZRPS,886,403
591,1546822127,1985-09-08 11:51:23.880000000,N0,887,591
646,-1507028693,1954-07-03 03:27:53.110000000,W6R3P7M,888,646
757,1098743341,1965-05-27 23:11:00.220000000,,889,757
413,1723321904,2008-01-22 03:46:19.070000000,N3051EGY,890,413
753,-1846629875,1964-09-03 10:24:00.420000000,B9M5,891,753
332,-1041681409,2000-12-27 13:59:13.220000000,WNAI,892,332
836,1774728561,2017-09-21 10:31:37.180000000,9UAVPCBBFJ,893,836
461,1761376520,1960-05-13 08:04:06.280000000,3IDZM3IT,894,461
472,1528392114,1999-03-07 00:40:48.330000000,D,895,472
26,-1360239138,1960-07-30 13:15:08.200000000,U4BQZREVGFP3PRD,896,26
534,782038830,1977-11-23 04:49:31.770000000,ATP20E68R855S4G,897,534
24,1681810019,2011-07-15 22:15:25.090000000,50Z5JZCKX,898,24
601,-49069456,1965-11-01 22:56:30.200000000,36DEO79V7,899,601
891,-829446459,2008-05-19 07:41:40.410000000,8A8GY3ZQL83BY5YPS7PB,900,891
864,-566020905,1978-02-16 11:13:58.560000000,55HBZUCKYWX,901,864
544,-1346353423,1960-09-17 10:26:14.180000000,F,902,544
362,-699332601,1981-08-11 21:32:02.970000000,URJ7F0LYPGR78F,903,362
764,1768806319,1985-06-17 12:39:02.850000000,,904,764
866,-2115808258,1962-05-25 11:27:43.270000000,15WK35R4Y9M6,905,866
541,84850285,1969-01-03 23:00:56.950000000,B6EJT4X,906,541
583,-1109540774,2001-07-11 12:43:14.550000000,0ABV6F0JSLXLJUR,907,583
890,-877135405,1997-08-22 21:19:45.820000000,V8O0E86DFBDADOFB160V,908,890
798,2080986842,1973-05-02 11:44:35.840000000,OXPQL6NP,909,798
476,-277681528,1992-05-18 19:44:12.190000000,3GEDNLGX,910,476
322,-494602778,1973-02-09 16:14:57.250000000,S3X,911,322
249,-1283646077,2018-01-03 20:28:11.190000000,,912,249
272,-249195433,2013-11-13 14:31:57.200000000,U2Q636MKDTW,913,272
861,74247574,1985-12-05 07:49:00.910000000,6BY9T1IOT8W,914,861
985,-583490228,1953-07-29 11:08:18.230000000,Z1,915,985
426,1439436269,1985-05-28 08:28:38.830000000,U4C,916,426
647,393717691,2018-05-28 02:39:53.170000000,RN82N0E3G31QMIX,917,647
557,838207879,1967-08-24 02:47:08.940000000,AHN0QL9MM5U,918,557
411,-1921231878,2018-04-26 06:51:33.370000000,2CRF0K4SX8B9EY1K,919,411
751,-2145532594,1953-10-28 07:07:52.440000000,HAD1,920,751
429,388978665,1986-04-22 09:38:06.560000000,JDGBI6DMG,921,429
597,1066309311,2007-12-03 11:04:14.500000000,6704CLP1E4,922,597
767,41573844,2012-05-20 22:44:00.830000000,16ELRJOT4,923,767
313,11742073,1989-03-25 01:34:15.740000000,G5,924,313
100,-1275050305,1962-01-27 04:09:29.720000000,SDZP2YFBRS,925,100
3,-1519568809,1957-03-02 14:40:02.450000000,7XX87R8ZW1I72PRMPTB,926,3
872,-1219983514,2010-09-18 08:09:14.670000000,Q2IBYM0,927,872
500,-875529184,1997-11-20 01:28:32.060000000,,928,500
11,89302366,1960-06-24 22:43:09.600000000,P79DBETMFLD,929,11
528,-1813310015,1996-06-11 19:48:43.380000000,G8GA5W0,930,528
84,719225486,1984-11-23 04:43:22.760000000,BQIG5C5EM9LR8J,931,84
74,-1537539529,2010-10-29 00:51:02.270000000,T8UQAY097Y09T20T,932,74
54,-1779332913,1977-03-07 05:23:03.640000000,ZP4ZOT,933,54
551,16913766,1985-11-21 01:38:35.650000000,Z9E060LEX1M2A5PC,934,551
572,-1670920021,1964-09-06 16:51:24.900000000,HAI53BCLGVRJF7,935,572
302,1606779238,1964-05-14 14:03:48.880000000,FNR0J037CMBSFYIK9D,936,302
889,167280015,1981-03-03 04:11:52.410000000,IEB,937,889
718,-751715792,1974-12-24 13:25:39.150000000,VY1EP4TUITHNNDOSBD3,938,718
473,,1956-10-14 03:10:57.460000000,JRJXNYBI6LPQ4LV2H,939,473
378,-648846110,1960-12-05 12:57:28.740000000,D3IRTYXB,940,378
879,894229344,1959-03-14 08:15:02.480000000,6L,941,879
204,1837260229,2007-01-16 14:31:38.070000000,I4A5I4E4Q,942,204
573,-267069768,2000-03-01 15:43:17.270000000,SBOW,943,573
766,681871527,1992-01-09 03:26:48.040000000,RJ1ILAP00MSXKZC35W,944,766
116,528578438,1987-12-13 11:31:21.810000000,3KGY3ROD,945,116
214,1625144411,1965-08-30 13:55:49.240000000,MB,946,214
428,384379063,2006-02-12 23:27:16.030000000,2XU6STOZ9S4AIQ6U,947,428
249,-1460833246,1984-10-18 02:42:36.270000000,EOME3SJAKYQXXUEPFP,948,249
514,262030012,1959-10-16 20:55:48.040000000,QTK9HXBAG5FDKT8GXOSZ,949,514
373,250290887,1966-10-10 16:12:09.490000000,AV7UX1CYPL3064BTE,950,373
880,-825257319,1961-03-04 10:35:15.030000000,GRH354L54PDG0MQVF,951,880
686,-932693912,1963-04-03 02:02:22.830000000,C,952,686
478,896958206,2012-03-20 15:23:51.720000000,JWZBQKCDEPWN,953,478
699,-841986962,1965-01-05 15:48:37.750000000,IB7N7Q39R,954,699
388,-1863944126,1975-01-28 22:03:33.850000000,M,955,388
689,-1084519860,1989-03-16 00:09:44.070000000,9KG9BOEG,956,689
425,-349503024,1967-04-29 11:42:13.360000000,,957,425
50,-1663804535,2011-05-19 19:57:47.230000000,KR5CKS8R,958,50
114,1308037358,1976-05-22 08:29:33.120000000,SQXIAI78695S,959,114
663,2107100131,1958-03-25 20:47:40.820000000,,960,663
809,-1379980042,1977-04-17 14:51:42.280000000,QHZV320I6JWRG,961,809
216,2102677189,1956-08-22 11:14:42.490000000,U5A1ZITVB2,962,216
606,1278690059,1990-02-28 22:36:36.210000000,Q3G76UTLEFVLW4PDA,963,606
8,,,DLJ2PD1Z3,964,8
526,-19074910,1995-11-20 15:55:52.460000000,GJV5,965,526
430,1640977635,1960-06-26 15:00:49.420000000,P,966,430
235,1181879659,1981-04-13 15:23:54.990000000,YKAZP3522ZKEX,967,235
73,-603965122,1993-10-30 15:05:07.540000000,4JBXHMOE367Q15,968,73
225,-1282179,1980-12-24 12:53:21.540000000,KPP,969,225
768,-514377493,1974-03-31 14:57:36,RQTZJOHEZNDHK6HB,970,768
303,-904378438,2008-03-15 21:04:29.360000000,J7F3OKG4SY2Z7IAV75KA,971,303
525,-1587704363,1957-03-28 04:16:46.420000000,S9Z7OQPPM,972,525
931,-1839235302,1996-06-04 13:14:14.020000000,JTU1H9335,973,931
653,-1767929482,1963-11-10 23:36:11.470000000,VRQFES53LD1X0,974,653
666,1637839374,2010-05-22 17:54:04.630000000,QYFV0TQF5EJ,975,666
704,-1994360761,2013-08-15 22:52:49.960000000,DGSL32EXO1IKTWLM3,976,704
868,1987164937,1998-04-05 19:06:28.490000000,ILSDAIU73CMGLBW,977,868
48,-202675932,1960-10-03 19:20:57.220000000,EOA09ZJ3SPFV2384,978,48
755,1919444997,1973-05-13 19:17:12.790000000,WVXD06ARWZ1B8F,979,755
856,-1750091969,1954-04-13 14:02:53.930000000,NKIWC2ZJ1PKK2Y4Z,980,856
61,124184835,2015-05-29 14:13:40.490000000,I4PGYUDIZ9DZHRKA87,981,61
209,-852521425,1970-01-17 15:12:46.420000000,LBR8WBWOFL,982,209
762,1071747584,1978-12-02 05:26:38.400000000,SRZYT3PRPQ4ECTMJ,983,762
146,741677825,1991-02-05 04:32:44.010000000,X0ATQMDRQ,984,146
911,1564791700,2012-09-14 06:31:00.120000000,S4,985,911
349,1408964342,1988-04-10 09:13:28.340000000,6YWSGLZJXGKHIRHXEFA,986,349
325,1999344767,1974-08-24 02:40:59.930000000,CQEB,987,325
112,-160994057,2017-08-09 09:27:10.560000000,15M637XNNJ5HK,988,112
593,-1815111141,1965-03-02 13:34:25.880000000,0J00JPC8UVUBG,989,593
805,-531885483,1963-10-25 03:35:01.800000000,CPGJLEFFDC,990,805
253,1838985889,1994-06-23 16:41:40.830000000,9N,991,253
598,-193221896,2016-01-16 02:21:35.530000000,V8C,992,598
964,-249220484,1988-10-14 08:14:05.190000000,U398BQVL1TBQ,993,964
98,-1327363724,2017-08-03 04:56:06.030000000,RRFBX2LW5XL6N5,994,98
332,386747444,2017-07-21 06:23:16.650000000,2HCLJFGC83DQO0,995,332
799,,2002-08-19 22:05:46.470000000,L4N13H8JY5QI,996,799
957,1872427012,1955-07-23 21:00:19.990000000,6O1OKK,997,957
339,-1733819164,1969-11-18 15:55:01.850000000,JHP6WAE67,998,339
399,-310200500,1957-04-12 23:47:24.800000000,CXVRBGJM1,999,399
605,690435658,1984-07-15 12:25:58.620000000,TYE,1000,605
